,Make,Engine Capacity(CC),Mileage(miles),Year,Price
482,Toyota,2700.0,6347.928099896603,2018,23300000.0
483,Toyota,1300.0,6.2137119223733395,2021,2925000.0
484,Changan,1500.0,8077.825499085341,2021,2550000.0
485,Suzuki,1300.0,144158.11659906147,2005,860000.0
486,Toyota,1300.0,97555.27718126142,2012,1850000.0
487,Suzuki,800.0,43495.98345661337,2014,650000.0
488,Toyota,1300.0,49709.69537898671,2016,2600000.0
489,Hyundai,2500.0,27.961703650680025,2021,8150000.0
490,Suzuki,1000.0,55923.40730136005,2010,700000.0
491,Honda,1800.0,21126.620536069353,2019,4125000.0
492,Toyota,2000.0,124274.23844746679,2002,1150000.0
493,Suzuki,800.0,49709.69537898671,2011,620000.0
494,Honda,1800.0,48466.952994512045,2019,3750000.0
495,Toyota,1000.0,11184.681460272011,2017,2625000.0
496,Jeep,3400.0,37282.27153424003,1988,1800000.0
497,Mitsubishi,660.0,185168.61528672552,2006,900000.0
498,Toyota,1800.0,93205.67883560009,2009,2000000.0
499,Proton,1300.0,0.621371192237334,2021,2575000.0
500,Honda,1500.0,62137.119223733396,1998,880000.0000000001
501,KIA,2000.0,9941.939075797343,2019,5300000.0
502,Toyota,1300.0,41336.71856358864,2015,2565000.0
503,Daihatsu,800.0,49709.69537898671,2008,680000.0
504,Honda,1300.0,49709.69537898671,2016,2100000.0
505,Honda,1300.0,59651.634454784056,2014,2150000.0
506,Toyota,1300.0,50952.437763461385,2015,2550000.0
507,MG,1500.0,21.126620536069353,2021,6490000.000000001
508,Toyota,4500.0,86991.96691322674,1992,3600000.0
509,Toyota,1300.0,97555.27718126142,2009,1800000.0
510,Mercedes,1800.0,27340.332458442692,2014,6900000.0
511,Honda,1500.0,1864.1135767120018,2021,5350000.0
512,Honda,1200.0,102.5262467191601,2021,3000000.0
513,Suzuki,1300.0,5561.272170524138,2021,2025000.0
514,Toyota,1300.0,65865.3463771574,2010,1550000.0
515,Honda,1500.0,39146.38511095204,2016,2100000.0
516,Toyota,4600.0,19883.878151594687,2016,24000000.0
517,Daihatsu,800.0,8110.136801081682,2007,640000.0
518,Toyota,1500.0,50952.437763461385,2018,4300000.0
519,Toyota,3000.0,77050.02783742941,1996,2800000.0
520,Toyota,2800.0,9320.567883560008,2018,13500000.0
521,KIA,1400.0,12.427423844746679,2021,4300000.0
522,Honda,1300.0,6835.083114610673,2021,2650000.0
523,Suzuki,660.0,43495.98345661337,2012,1350000.0
524,Honda,1500.0,52816.551340173384,2015,2350000.0
525,KIA,2000.0,559.2340730136006,2021,5450000.0
526,Toyota,1300.0,64684.74111190646,2014,2100000.0
527,Audi,1800.0,21002.346297621887,2017,13000000.0
528,Toyota,3000.0,115013.32219836157,1991,2200000.0
529,Suzuki,1000.0,89477.45168217609,2013,1090000.0
530,Toyota,1800.0,95023.81094408652,2016,2700000.0
531,Toyota,2700.0,28583.074842917362,2017,23000000.0
532,Toyota,2700.0,5903.026326254672,2020,8900000.0
533,Toyota,1600.0,34175.41557305337,2020,3354999.9999999995
534,Toyota,1800.0,26718.96126620536,2019,3975000.0
535,Toyota,1300.0,31068.559611866698,2003,1550000.0
536,Toyota,1000.0,51884.494551817384,2013,2030000.0
537,Suzuki,1000.0,59651.634454784056,2009,800000.0
538,Suzuki,1600.0,77671.39902966675,2006,1150000.0
539,Toyota,1800.0,65243.97518492006,2014,3450000.0
540,Toyota,1000.0,76428.65664519207,2007,1295000.0
541,Toyota,1300.0,55923.40730136005,2017,2750000.0
542,Suzuki,660.0,21747.991728306686,2014,1650000.0
543,Changan,1000.0,21747.991728306686,2020,1700000.0
544,Suzuki,1000.0,57166.149685834724,2011,830000.0000000001
545,Toyota,2700.0,17709.078978764017,2014,16500000.0
546,Suzuki,800.0,52816.551340173384,2007,585000.0
547,Honda,1300.0,55923.40730136005,2014,1950000.0
548,Toyota,1500.0,73452.28863437525,2016,3600000.0
549,Toyota,1300.0,55397.10590153503,2019,2950000.0
550,Suzuki,660.0,6617.603197327607,2018,2565000.0
551,Honda,1500.0,30596.93887695856,2016,4685000.0
552,Toyota,1000.0,13572.610952040084,2018,2515000.0
553,Honda,1300.0,28769.486200588562,2018,2685000.0
554,Honda,1800.0,49.709695378986716,2021,4400000.0
555,Honda,1800.0,47044.01296428855,2018,3590000.0
556,Hyundai,2500.0,5219.518014793605,2021,7950000.0
557,Honda,1600.0,74882.06374771334,2005,1575000.0
558,Hyundai,2000.0,6337.986160820806,2021,4050000.0
559,Mitsubishi,660.0,84506.48214427741,2019,1240000.0
560,Toyota,4200.0,62137.119223733396,1986,1100000.0
561,Honda,1300.0,34175.41557305337,1998,550000.0
562,Honda,1800.0,29825.817227392028,2018,3415000.0
563,Suzuki,800.0,26718.96126620536,2015,825000.0
564,Toyota,1000.0,47845.58180227471,2013,1800000.0
565,Toyota,4600.0,34175.41557305337,2011,20000000.0
566,Toyota,1000.0,72633.32140300644,2012,1680000.0
567,Suzuki,660.0,5592.340730136006,2021,1580000.0
568,BMW,1500.0,4701.294440467668,2018,36000000.0
569,Suzuki,1000.0,124274.23844746679,2007,680000.0
570,Daihatsu,660.0,14912.908613696014,2018,2195000.0
571,Suzuki,660.0,13048.795036984013,2021,1840000.0
572,Suzuki,660.0,107809.14459556191,2004,650000.0
573,Toyota,1300.0,124274.23844746679,2010,1495000.0
574,Mitsubishi,660.0,49448.71947824703,2012,1650000.0
575,Honda,1500.0,186411.35767120018,1995,750000.0
576,Honda,1800.0,2796.170365068003,2021,4400000.0
577,Toyota,1300.0,108118.5874492961,2014,2050000.0
578,Honda,1500.0,124274.23844746679,2005,1270000.0
579,Toyota,2700.0,37282.27153424003,2013,13600000.000000002
580,Honda,1800.0,1451.523105066412,2010,1600000.0
581,Honda,1500.0,22990.734112781356,2017,2690000.0
582,Toyota,1300.0,111846.8146027201,2009,1380000.0
583,Suzuki,1300.0,93205.67883560009,1998,1250000.0
584,Honda,660.0,20505.24934383202,2017,1975000.0
585,Toyota,4600.0,34502.87819136244,2008,17500000.0
586,Toyota,4600.0,39014.03304700548,2013,25000000.0
587,Honda,1800.0,27657.231766483732,2018,3675000.0
588,Suzuki,1000.0,10563.310268034676,2019,3350000.0
589,Changan,1500.0,1118.468146027201,2021,2875000.0
590,Toyota,2500.0,18641.135767120017,2018,19000000.0
591,Toyota,1600.0,18641.135767120017,2019,3390000.0
592,Toyota,4600.0,11122.544341048277,2013,26200000.0
593,Nissan,1200.0,19883.878151594687,2018,3050000.0
594,Suzuki,1000.0,13748.45899944325,2017,2950000.0
595,Honda,1300.0,95069.79241231209,2008,1390000.0
596,Honda,1300.0,35107.47236140937,2007,1150000.0
597,Toyota,1600.0,33554.044380816034,2018,3500000.0
598,Toyota,1000.0,61515.748031496056,2015,2100000.0
599,Suzuki,1000.0,49709.69537898671,2005,680000.0
600,Honda,1500.0,86743.41843633182,2011,2300000.0
601,Suzuki,660.0,14602.223017577347,2019,1660000.0000000002
602,Suzuki,800.0,12.427423844746679,2004,515000.00000000006
603,Toyota,1300.0,124274.23844746679,1998,850000.0
604,Toyota,1300.0,29204.446035154695,2013,2500000.0
605,Daihatsu,660.0,62137.119223733396,2012,1360000.0
606,Suzuki,1000.0,53437.92253241072,2005,510000.0
607,Honda,1300.0,92957.13035870515,2006,1490000.0
608,Toyota,1300.0,96095.05487950369,2009,1789999.9999999998
609,Suzuki,660.0,75509.64865187305,2010,1150000.0
610,Toyota,1300.0,80778.25499085341,2005,1190000.0
611,Toyota,1300.0,58408.89207030939,2015,2150000.0
612,Honda,1900.0,145.40085898353615,1997,815000.0
613,Toyota,1600.0,55923.40730136005,1998,1125000.0
614,KIA,2000.0,26097.590073968026,2019,5195000.0
615,Toyota,1300.0,93205.67883560009,1999,1450000.0
616,Honda,1300.0,88595.10458919907,2008,1380000.0
617,Honda,1800.0,34175.41557305337,2016,3075000.0
618,Range,4200.0,86991.96691322674,2009,9000000.0
619,Honda,1600.0,108739.95864153343,2000,1125000.0
620,Mercedes,2000.0,49585.42114053925,2017,16500000.0
621,Toyota,2700.0,19262.506959357353,2019,8950000.0
622,Honda,1800.0,55923.40730136005,2014,2600000.0
623,Hyundai,2500.0,6.2137119223733395,2021,8150000.0
624,Nissan,1200.0,7199.2066332617505,2018,3350000.0
625,Honda,660.0,13670.166229221346,2018,2075000.0
626,Mitsubishi,2500.0,59030.26326254672,1986,1650000.0
627,Changan,1500.0,1429.1537421458681,2021,2850000.0
628,Honda,1800.0,82642.36856756541,2011,2090000.0
629,Toyota,1000.0,74564.54306848007,2012,1940000.0
630,Suzuki,800.0,23612.10530501869,2019,1070000.0
631,Nissan,1200.0,43371.70921816591,2018,3250000.0
632,Toyota,3000.0,46602.839417800045,1992,2150000.0
633,Toyota,1500.0,6835.083114610673,2021,3150000.0
634,Daihatsu,660.0,40389.12749542671,2016,2000000.0
635,Suzuki,1000.0,24854.847689493356,2017,1880000.0
636,Toyota,1500.0,97555.27718126142,2016,3375000.0
637,DFSK,1500.0,310.685596118667,2021,5000000.0
638,Suzuki,1000.0,33554.044380816034,2019,2010000.0
639,Suzuki,1000.0,4970.969537898672,2021,1940000.0
640,Honda,1300.0,60894.37683925872,2014,1835000.0
641,Suzuki,1000.0,55736.99594368885,2011,1100000.0
642,Toyota,2500.0,46602.839417800045,2008,3250000.0
643,Toyota,1500.0,102526.2467191601,2016,3650000.0
644,Daihatsu,660.0,55923.40730136005,2018,2275000.0
645,Suzuki,660.0,7.456454306848007,2021,1630000.0
646,Toyota,1500.0,141051.2606378748,2007,2250000.0
647,Suzuki,1000.0,76.42865664519208,2015,1160000.0
648,Suzuki,660.0,434.95983456613374,2021,1725000.0
649,Toyota,3000.0,80529.70651395847,2001,3750000.0
650,Toyota,3000.0,86991.96691322674,2001,5250000.0
651,Daihatsu,660.0,40389.12749542671,2017,1975000.0
652,MG,1500.0,1180.6052652509345,2021,6075000.0
653,Toyota,1000.0,14291.537421458681,2018,2765000.0
654,Suzuki,1000.0,39767.75630318937,2010,675000.0
655,Toyota,1000.0,49709.69537898671,2004,1390000.0
656,Suzuki,1300.0,7332.18006840054,2018,1970000.0
657,Toyota,2800.0,13.670166229221346,2021,8250000.0
658,Suzuki,1000.0,24.233476497256024,2021,1950000.0
659,KIA,2000.0,9941.939075797343,2020,5650000.0
660,KIA,1400.0,9.32056788356001,2021,4275000.0
661,Honda,1500.0,6.2137119223733395,2021,3525000.0
662,Toyota,1300.0,46602.839417800045,2012,1950000.0
663,MG,1500.0,155.3427980593335,2021,6290000.0
664,Toyota,1000.0,20505.24934383202,2019,2890000.0
665,Honda,1500.0,42874.61226437604,2014,3525000.0
666,Toyota,1800.0,12.427423844746679,2021,4500000.0
667,Suzuki,1300.0,22369.362920544023,2019,2200000.0
668,Honda,1600.0,93205.67883560009,2005,1260000.0
669,Toyota,1000.0,42004.692595243774,2013,2000000.0
670,Toyota,1800.0,21.747991728306687,2021,4465000.0
671,Toyota,1300.0,149129.08613696013,2011,1800000.0
672,Toyota,2800.0,15.534279805933348,2021,8450000.0
673,Suzuki,800.0,38525.01391871471,2015,855000.0000000001
674,FAW,1000.0,8.07782549908534,2016,819999.9999999999
675,Toyota,4200.0,96312.53479678676,2002,5800000.0
676,Suzuki,660.0,74564.54306848007,2014,1490000.0
677,Daihatsu,660.0,35418.157957528034,2018,2175000.0
678,Honda,1300.0,3728.2271534240035,2021,3100000.0
679,Suzuki,800.0,13.670166229221346,2009,730000.0
680,Suzuki,800.0,55923.40730136005,2014,640000.0
681,Toyota,3400.0,43495.98345661337,1967,3650000.0
682,Toyota,1500.0,54680.664916885384,2011,2200000.0
683,Suzuki,660.0,76711.38053766006,2008,1100000.0
684,Nissan,660.0,34796.7867652907,2019,1580000.0
685,Honda,1800.0,18641.135767120017,2018,3650000.0
686,Honda,1600.0,130487.95036984012,2006,1530000.0
687,Toyota,1300.0,38199.415413982344,2017,2680000.0
688,Dodge,5700.0,53437.92253241072,2016,15000000.0
689,Nissan,660.0,43495.98345661337,2014,1550000.0
690,Daihatsu,660.0,49709.69537898671,2008,975000.0
691,Suzuki,660.0,24854.847689493356,2004,800000.0
692,Honda,1800.0,7829.2770221904075,2021,3950000.0
693,Honda,1500.0,14248.041438002067,2020,3515000.0
694,Toyota,3000.0,36660.9003420027,2017,6700000.0
695,Toyota,1000.0,40389.12749542671,2017,2675000.0
696,Honda,1500.0,8699.196691322675,2019,7295000.0
697,MG,1500.0,9.32056788356001,2021,6400000.0
698,Nissan,660.0,37903.64272647737,2017,1650000.0
699,FAW,1300.0,74564.54306848007,2018,1350000.0
700,Toyota,2700.0,27340.332458442692,2016,15000000.0
701,Toyota,4600.0,10252.62467191601,2017,37900000.0
702,Honda,1500.0,71184.28378270897,2005,1245000.0
703,Honda,1500.0,62546.6028394178,2016,4275000.0
704,Honda,1800.0,58236.77225005965,2011,1850000.0
705,Toyota,1500.0,43495.98345661337,2016,4300000.0
706,Suzuki,1000.0,45360.09703332538,2007,750000.0
707,Honda,1800.0,49709.69537898671,2018,3825000.0
708,Toyota,1800.0,6959.35735305814,2021,4250000.0
709,Honda,1500.0,12.427423844746679,2021,3550000.0
710,Honda,1300.0,80778.25499085341,2018,2600000.0
711,Suzuki,1000.0,61515.748031496056,2011,1100000.0
712,Toyota,1600.0,31068.559611866698,2016,2900000.0
713,Daihatsu,660.0,43495.98345661337,2016,1420000.0
714,Toyota,1500.0,54680.664916885384,2007,2500000.0
715,Toyota,1300.0,33401.18706752565,2017,2650000.0
716,Honda,1800.0,43495.98345661337,2016,3250000.0
717,Ford,3200.0,74564.54306848007,2013,14000000.0
718,Mitsubishi,1500.0,74564.54306848007,2012,1320000.0
719,Toyota,1600.0,64622.60399268273,2012,1975000.0
720,Honda,1800.0,71457.6871072934,2010,1795000.0
721,Toyota,1300.0,37282.27153424003,2012,1664999.9999999998
722,MG,1500.0,2485.484768949336,2021,5675000.0
723,Toyota,1800.0,88234.70929770141,2011,1850000.0
724,Toyota,1300.0,84920.31535830747,2012,2220000.0
725,Suzuki,800.0,37282.27153424003,2018,1175000.0
726,Honda,1200.0,1553.4279805933347,2021,2965000.0
727,Toyota,1000.0,80778.25499085341,2014,1950000.0
728,Suzuki,1500.0,281481.15008351224,2007,1450000.0
729,Toyota,1000.0,24854.847689493356,2011,1880000.0
730,Toyota,1800.0,11184.681460272011,2018,3800000.0
731,Honda,1300.0,22369.362920544023,2018,2585000.0
732,Toyota,1000.0,22369.362920544023,2019,2995000.0
733,Toyota,2700.0,33856.65215143561,2016,15400000.0
734,Honda,1500.0,481.5626739839338,2021,7590000.000000001
735,Toyota,2800.0,0.621371192237334,2021,11200000.000000002
736,Toyota,4600.0,52816.551340173384,2011,19500000.0
737,Suzuki,800.0,70214.94472281873,2012,730000.0
738,Toyota,1600.0,24854.847689493356,2016,2790000.0
739,Mitsubishi,660.0,49709.69537898671,2015,1490000.0
740,Honda,1800.0,68350.83114610674,2014,2620000.0
741,Toyota,4200.0,93205.67883560009,2004,7800000.0
742,Mitsubishi,1600.0,59651.634454784056,2004,1599000.0
743,Honda,2400.0,65243.97518492006,2005,2450000.0
744,Toyota,1300.0,40389.12749542671,2009,1450000.0
745,Toyota,1600.0,124274.23844746679,2012,2275000.0
746,Daihatsu,800.0,130487.95036984012,2010,700000.0
747,Toyota,660.0,42253.241072138706,2015,1550000.0
748,Daihatsu,800.0,85127.85333651475,2008,890000.0
749,Honda,1500.0,96933.90598902409,2013,3450000.0
750,Suzuki,1000.0,932.0567883560009,2021,1835000.0
751,MG,1500.0,0.621371192237334,2021,6200000.0
752,Toyota,1000.0,22990.734112781356,2014,2100000.0
753,Honda,1800.0,37903.64272647737,2013,2560000.0
754,Honda,1300.0,130487.95036984012,2001,910000.0
755,Toyota,1800.0,3106.8559611866694,2021,4500000.0
756,Suzuki,800.0,11184.681460272011,2021,1225000.0
757,Toyota,1500.0,64001.232800445396,2013,2280000.0
758,Suzuki,1000.0,24233.476497256022,2015,1300000.0
759,Toyota,1300.0,65554.66078103874,2017,2320000.0
760,Suzuki,1000.0,100662.1331424481,2008,800000.0
761,Toyota,1500.0,64622.60399268273,2012,2044000.0
762,Toyota,3000.0,65678.93501948619,2005,5650000.0
763,Honda,1300.0,79535.51260637875,2008,1285000.0
764,Suzuki,660.0,4970.969537898672,2021,1945000.0
765,Toyota,1000.0,25476.218881730692,2018,2640000.0
766,Suzuki,660.0,6337.986160820806,2019,1590000.0
767,KIA,2000.0,11806.052652509345,2020,5600000.0
768,Toyota,2700.0,38973.64391951006,2015,6300000.0
769,Honda,1800.0,36350.21474588403,2018,3500000.0
770,Honda,1500.0,16777.022190408017,2020,3450000.0
771,Toyota,1000.0,47224.21061003738,2012,1600000.0
772,Toyota,1300.0,54059.29372464805,2007,1850000.0
773,Haval,1500.0,6.2137119223733395,2021,6300000.0
774,Honda,1800.0,42253.241072138706,2008,1475000.0
775,Suzuki,660.0,55939.562952358225,2017,1695000.0
776,Honda,1600.0,121167.38248628011,2005,1325000.0
777,Toyota,1000.0,33433.49836952199,2018,2550000.0
778,Honda,2000.0,77671.39902966675,2003,2550000.0
779,Toyota,1500.0,15347.868448262148,2018,3675000.0
780,Suzuki,660.0,13048.795036984013,2019,1785000.0000000002
781,Honda,1500.0,32311.301996341364,2017,2825000.0
782,Suzuki,1300.0,124274.23844746679,2005,875000.0
783,Honda,1800.0,15534.279805933349,2019,3800000.0
784,Toyota,1300.0,44738.725841088046,2014,2450000.0
785,Honda,1500.0,95691.16360454942,2006,1040000.0
786,Toyota,1000.0,62137.119223733396,2019,2900000.0
787,Suzuki,660.0,90720.19406665076,2013,1500000.0
788,Toyota,1300.0,139808.51825340014,2016,2200000.0
789,MG,1500.0,0.621371192237334,2021,6200000.0
790,Hyundai,1100.0,68350.83114610674,2006,720000.0
791,Daihatsu,660.0,24854.847689493356,2016,1689999.9999999998
792,Toyota,1500.0,93205.67883560009,2010,2400000.0
793,Honda,1800.0,39146.38511095204,2015,2880000.0
794,Hyundai,2500.0,0.621371192237334,2021,8100000.0
795,Suzuki,800.0,22174.2523661815,2017,1050000.0
796,Honda,1500.0,93205.67883560009,2010,2150000.0
797,Honda,1300.0,134837.54871550147,2002,1050000.0
798,Honda,1500.0,27961.703650680025,2017,3150000.0
799,Toyota,1800.0,62137.119223733396,2012,2500000.0
800,Suzuki,1000.0,18330.45017100135,2017,1725000.0
801,Toyota,1000.0,80778.25499085341,2008,1450000.0
802,Toyota,1800.0,121167.38248628011,2012,2850000.0
803,Toyota,1800.0,19883.878151594687,2010,2250000.0
804,Toyota,1300.0,9941.939075797343,2021,2780000.0
805,Toyota,1600.0,47783.44468305098,2017,2800000.0
806,Toyota,2500.0,34175.41557305337,2011,7800000.0
807,Honda,1500.0,57166.149685834724,2014,3450000.0
808,Honda,1800.0,12529.328720273601,2020,3950000.0
809,Mercedes,3500.0,62137.119223733396,2008,7900000.0
810,Toyota,2500.0,49898.592221426865,2014,10200000.0
811,Toyota,3000.0,123381.32804422174,2011,10500000.0
812,Toyota,1000.0,44117.354648850705,2019,2685000.0
813,BMW,3000.0,42874.61226437604,2011,8800000.0
814,Toyota,2700.0,73943.17187624273,2017,7750000.0
815,Suzuki,660.0,63379.86160820806,2010,1075000.0
816,Honda,1800.0,27340.332458442692,2019,3800000.0
817,Honda,1800.0,93205.67883560009,2006,1280000.0
818,Toyota,1800.0,33243.35878469737,2018,3550000.0
819,Toyota,1000.0,60148.73140857393,2011,1764999.9999999998
820,Toyota,2000.0,71457.6871072934,2010,2050000.0
821,Suzuki,1000.0,0.621371192237334,2021,1852000.0
822,Toyota,1300.0,47224.21061003738,2013,2250000.0
823,Toyota,1800.0,31068.559611866698,2018,3900000.0
824,Toyota,1000.0,36356.42845780641,2018,2800000.0
825,Suzuki,1000.0,42253.241072138706,2007,600000.0
826,Toyota,1000.0,19749.661974071423,2018,2800000.0
827,Honda,1800.0,74564.54306848007,2013,2400000.0
828,Toyota,1000.0,21393.18877753917,2018,2750000.0
829,Toyota,1000.0,24881.566650759563,2018,2750000.0
830,Honda,1500.0,92584.30764336276,2004,1100000.0
831,Daihatsu,800.0,37432.021991569236,2012,1145000.0
832,Honda,660.0,55923.40730136005,2014,1650000.0
833,Toyota,1300.0,53437.92253241072,2016,2670000.0
834,Toyota,1000.0,8313.946552135529,2019,2925000.0
835,Toyota,1000.0,15443.559611866698,2018,2800000.0
836,Toyota,1000.0,18712.59345422731,2018,2750000.0
837,Toyota,1000.0,16640.94189930804,2018,2800000.0
838,Toyota,1000.0,17046.075916646783,2018,2850000.0
839,Suzuki,800.0,229907.34112781356,2018,1100000.0
840,Toyota,1000.0,21209.884275829158,2018,2800000.0
841,Toyota,1000.0,40231.299212598424,2018,2800000.0
842,KIA,2000.0,6835.083114610673,2021,6000000.0
843,Toyota,2500.0,56544.77849359739,2013,5800000.0
844,Suzuki,660.0,932.0567883560009,2021,1695000.0
845,Toyota,1000.0,8699.196691322675,2019,2775000.0
846,Honda,1500.0,0.621371192237334,2021,3460000.0
847,KIA,2000.0,5592.340730136006,2021,5870000.0
848,Toyota,1300.0,51573.80895569872,2019,3050000.0
849,Honda,1800.0,38027.916964924836,2018,3765000.0
850,Honda,1600.0,53437.92253241072,2005,1825000.0
851,Honda,1300.0,18654.80593334924,2018,2490000.0
852,Honda,1800.0,54680.664916885384,2012,2350000.0
853,Suzuki,1000.0,13917.471963731805,2017,1525000.0
854,Honda,1300.0,63069.176012089396,2011,1714999.9999999998
855,Toyota,1000.0,11067.863676131392,2018,2800000.0
856,Toyota,1000.0,21425.50007953551,2018,2750000.0
857,Toyota,1000.0,7481.930525729737,2019,2725000.0
858,Toyota,1000.0,18697.059174421378,2018,2650000.0
859,Suzuki,1000.0,9.941939075797343,2007,650000.0
860,Toyota,1000.0,9322.43199713672,2018,2600000.0
861,Toyota,1500.0,12057.086614173228,2018,6600000.0
862,Nissan,1200.0,23728.30171796707,2018,3200000.0
863,Toyota,1500.0,76542.3675733715,2016,3600000.0
864,Toyota,2700.0,4580.127057981388,2017,20000000.0
865,Honda,1500.0,25464.41282907818,2016,4800000.0
866,Toyota,2700.0,14306.450330072377,2018,21500000.0
867,Honda,1500.0,64179.56633261751,2015,2950000.0
868,Toyota,2700.0,7296.761910443012,2018,24000000.0
869,Honda,1500.0,54680.664916885384,2016,3250000.0
870,Suzuki,660.0,44867.97104907341,2017,1800000.0
871,Toyota,1000.0,11416.452914976537,2018,2800000.0
872,Toyota,1300.0,93205.67883560009,2013,2060000.0
873,Toyota,1600.0,67729.4599538694,2016,2725000.0
874,Honda,1500.0,33854.166666666664,2015,4100000.0
875,Toyota,1000.0,19160.60208383043,2018,2750000.0
876,Honda,1800.0,62137.119223733396,2016,3350000.0
877,Toyota,1000.0,14372.315676449534,2018,2750000.0
878,Toyota,1000.0,30902.653503539328,2018,2700000.0
